lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,9,0.017383486032485962,0.5171253681182861,0.055248618784530384
1,0.0001,8.0,1,10,0.019648700952529907,0.4212818145751953,0.0
2,0.00012742749857031334,8.0,1,10,0.024737641215324402,0.4428553581237793,0.0
3,0.0001623776739188721,8.0,1,10,0.027128219604492188,0.46877574920654297,0.0
4,0.00020691380811147902,8.0,1,10,0.028613418340682983,0.4660351276397705,0.0
5,0.00026366508987303583,8.0,1,10,0.027257725596427917,0.44040799140930176,0.0
6,0.0003359818286283781,8.0,1,10,0.026614561676979065,0.5137584209442139,0.0
7,0.00042813323987193956,8.0,1,10,0.026231899857521057,0.5482637882232666,0.0
8,0.000545559478116852,8.0,1,10,0.027776464819908142,0.5826973915100098,0.0
9,0.0006951927961775605,8.0,1,10,0.029391735792160034,0.5804390907287598,0.0
10,0.0008858667904100823,8.0,1,10,0.03452658653259277,0.5837132930755615,0.0
11,0.0011288378916846883,8.0,1,10,0.03986994922161102,0.5864770412445068,0.0
12,0.0014384498882876629,8.0,1,10,0.0408264622092247,0.5822417736053467,0.0
13,0.0018329807108324356,8.0,1,10,0.0402841717004776,0.5818936824798584,0.0
14,0.002335721469090121,8.0,1,10,0.041716113686561584,0.5823984146118164,0.0
15,0.002976351441631319,8.0,1,10,0.043328553438186646,0.5813314914703369,0.0
16,0.00379269019073225,8.0,1,10,0.046802446246147156,0.5823383331298828,0.0
17,0.004832930238571752,8.0,1,10,0.044971220195293427,0.581540584564209,0.0
18,0.00615848211066026,8.0,1,10,0.04552382975816727,0.5794718265533447,0.0
19,0.007847599703514606,8.0,1,10,0.044937342405319214,0.5797793865203857,0.0
20,0.01,8.0,1,10,0.045192793011665344,0.5811636447906494,0.0
21,0.012742749857031334,8.0,1,10,0.04910406470298767,0.5815587043762207,0.0
22,0.01623776739188721,8.0,1,10,0.04935707151889801,0.579716682434082,0.0
23,0.0206913808111479,8.0,1,10,0.04974384605884552,0.5794451236724854,0.0
24,0.026366508987303583,8.0,1,10,0.04076665639877319,0.5809338092803955,0.0
25,0.03359818286283781,8.0,1,10,0.005449533462524414,0.5794475078582764,0.0
26,0.04281332398719392,8.0,1,10,0.00845685601234436,0.5794773101806641,0.0
27,0.05455594781168514,8.0,1,9,0.003467172384262085,0.5852100849151611,0.055248618784530384
28,0.06951927961775606,8.0,1,4,0.005618836730718613,0.5795242786407471,0.5263157894736842
29,0.08858667904100823,8.0,1,3,0.007150903344154358,0.5803077220916748,0.7216494845360825
30,0.11288378916846883,8.0,1,4,0.017878666520118713,0.5814008712768555,0.625
31,0.14384498882876628,8.0,1,4,0.01319342851638794,0.5807371139526367,0.625
32,0.18329807108324356,8.0,1,6,0.01335049420595169,0.582136869430542,0.3225806451612903
33,0.23357214690901212,8.0,1,4,0.010557889938354492,0.598088264465332,0.6735751295336787
34,0.29763514416313164,8.0,1,5,0.01620287261903286,0.5939905643463135,0.37433155080213903
35,0.3792690190732246,8.0,1,6,0.018735423684120178,0.5852077007293701,0.21739130434782608
36,0.4832930238571752,8.0,1,6,0.020300865173339844,0.5933129787445068,0.37433155080213903
37,0.615848211066026,8.0,1,5,0.02446015179157257,0.6098792552947998,0.0425531914893617
38,0.7847599703514607,8.0,1,4,0.018184661865234375,0.6026511192321777,-0.07253886010362694
39,1.0,8.0,1,4,0.015976518392562866,0.6092312335968018,-0.10204081632653061
