lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.02730242908000946,0.5420618057250977,0.0
1,0.0001,8.0,1,10,0.026338789612054825,0.2920565605163574,0.0
2,0.00012742749857031334,8.0,1,9,0.024905487895011902,0.312990665435791,0.055248618784530384
3,0.0001623776739188721,8.0,1,9,0.024461038410663605,0.33510279655456543,0.055248618784530384
4,0.00020691380811147902,8.0,1,8,0.02516346052289009,0.3003544807434082,0.16393442622950818
5,0.00026366508987303583,8.0,1,8,0.026278946548700333,0.3521392345428467,0.16393442622950818
6,0.0003359818286283781,8.0,1,8,0.027581535279750824,0.37226414680480957,0.10989010989010989
7,0.00042813323987193956,8.0,1,10,0.028980255126953125,0.3598756790161133,0.0
8,0.000545559478116852,8.0,1,10,0.028526075184345245,0.438887357711792,0.0
9,0.0006951927961775605,8.0,1,10,0.02766338363289833,0.45435214042663574,0.0
10,0.0008858667904100823,8.0,1,10,0.029329849407076836,0.468778133392334,0.0
11,0.0011288378916846883,8.0,1,9,0.029202871024608612,0.4692988395690918,0.055248618784530384
12,0.0014384498882876629,8.0,1,10,0.02982727438211441,0.4532644748687744,0.0
13,0.0018329807108324356,8.0,1,10,0.03048695996403694,0.4530045986175537,0.0
14,0.002335721469090121,8.0,1,10,0.0316619798541069,0.45325374603271484,0.0
15,0.002976351441631319,8.0,1,10,0.03073076531291008,0.4528794288635254,0.0
16,0.00379269019073225,8.0,1,10,0.032291214913129807,0.4521210193634033,0.0
17,0.004832930238571752,8.0,1,10,0.0305588748306036,0.45297980308532715,0.0
18,0.00615848211066026,8.0,1,9,0.030927838757634163,0.4535813331604004,0.055248618784530384
19,0.007847599703514606,8.0,1,10,0.03129960969090462,0.4559481143951416,0.0
20,0.01,8.0,1,9,0.030948581174016,0.4541754722595215,0.055248618784530384
21,0.012742749857031334,8.0,1,8,0.03232589364051819,0.4559898376464844,0.10989010989010989
22,0.01623776739188721,8.0,1,8,0.031147906556725502,0.4538595676422119,0.10989010989010989
23,0.0206913808111479,8.0,1,7,0.0221277866512537,0.4526231288909912,0.16393442622950818
24,0.026366508987303583,8.0,1,7,0.004093721508979797,0.4516603946685791,0.21739130434782608
25,0.03359818286283781,8.0,1,5,0.003543369472026825,0.45340466499328613,0.5759162303664922
26,0.04281332398719392,8.0,1,3,0.003249824047088623,0.4602692127227783,0.7216494845360825
27,0.05455594781168514,8.0,1,5,0.0041595399379730225,0.45516347885131836,0.5759162303664922
28,0.06951927961775606,8.0,1,3,0.0028702467679977417,0.4555046558380127,0.8163265306122449
29,0.08858667904100823,8.0,1,3,0.0035609006881713867,0.4566349983215332,0.8163265306122449
30,0.11288378916846883,8.0,1,6,0.004207693040370941,0.46034741401672363,0.21739130434782608
31,0.14384498882876628,8.0,1,4,0.012987777590751648,0.4598815441131592,0.6735751295336787
32,0.18329807108324356,8.0,1,4,0.013385415077209473,0.45856595039367676,0.6735751295336787
33,0.23357214690901212,8.0,1,8,0.017072662711143494,0.4592630863189697,0.10989010989010989
34,0.29763514416313164,8.0,1,5,0.0072760507464408875,0.45993852615356445,0.47619047619047616
35,0.3792690190732246,8.0,1,3,0.020221179351210594,0.4597659111022949,0.45454545454545453
36,0.4832930238571752,8.0,1,7,0.016933578997850418,0.45826053619384766,0.03225806451612903
37,0.615848211066026,8.0,1,6,0.017028318718075752,0.4572906494140625,-0.10695187165775401
38,0.7847599703514607,8.0,1,3,0.00910574197769165,0.4586975574493408,0.16494845360824742
39,1.0,8.0,1,4,0.025912843644618988,0.4607841968536377,0.11398963730569948
